id,gender,masterCategory,subCategory,articleType,baseColour,usage,productDisplayName,filename,Price,Location,Vendor
28369,Men,Accessories,Eyewear,Sunglasses,Metallic,Casual,Idee Men Metallic Sunglasses,../input/fashion-product-images-dataset/fashion-dataset/images/28369.jpg,2010,zayed,FashionPalace
24134,Men,Apparel,Topwear,Tshirts,White,Casual,ADIDAS Men White T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/24134.jpg,540,zayed,FashionPalace
17124,Women,Accessories,Bags,Handbags,Black,Casual,Lino Perros Women Golden Strap Black Handbag,../input/fashion-product-images-dataset/fashion-dataset/images/17124.jpg,1011,zayed,FashionPalace
2749,Men,Apparel,Topwear,Tshirts,Grey,Casual,Classic Polo Men's Grey stripe T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/2749.jpg,693,zayed,FashionPalace
5795,Men,Apparel,Topwear,Tshirts,White,Casual,ADIDAS Men's Graphic White T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/5795.jpg,896,zayed,FashionPalace
52523,Women,Apparel,Bottomwear,Jeans,Blue,Casual,Pepe Jeans Women Blue Jeans,../input/fashion-product-images-dataset/fashion-dataset/images/52523.jpg,827,zayed,FashionPalace
23786,Women,Accessories,Eyewear,Sunglasses,Blue,Casual,Oakley Women Beckon Blue Sunglasses,../input/fashion-product-images-dataset/fashion-dataset/images/23786.jpg,1260,zayed,FashionPalace
45150,Men,Accessories,Watches,Watches,Silver,Casual,Casio Enticer Men Silver Analogue Watch MTP-1302D-7A2VDF(A488),../input/fashion-product-images-dataset/fashion-dataset/images/45150.jpg,1990,zayed,FashionPalace
10352,Men,Apparel,Topwear,Shirts,White,Casual,United Colors of Benetton Men Solid White Shirts,../input/fashion-product-images-dataset/fashion-dataset/images/10352.jpg,990,zayed,FashionPalace
17721,Men,Apparel,Topwear,Shirts,Burgundy,Casual,Reid & Taylor Men Check Burgundy Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/17721.jpg,601,zayed,FashionPalace
26092,Men,Apparel,Topwear,Shirts,Blue,Formal,John Miller Men Striped Blue Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/26092.jpg,531,zayed,FashionPalace
16435,Men,Apparel,Topwear,Tshirts,Olive,Casual,Levi's Men Printed Olive Tshirts,../input/fashion-product-images-dataset/fashion-dataset/images/16435.jpg,575,zayed,FashionPalace
20157,Men,Apparel,Topwear,Shirts,Green,Casual,Wrangler Men Festa Bright Green Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/20157.jpg,580,zayed,FashionPalace
31673,Men,Apparel,Bottomwear,Jeans,Blue,Casual,Spykar Men Washed Blue Jeans,../input/fashion-product-images-dataset/fashion-dataset/images/31673.jpg,850,zayed,FashionPalace
2341,Men,Apparel,Topwear,Tshirts,Black,Casual,Reebok Men Graffiti Black T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/2341.jpg,899,zayed,FashionPalace
20150,Men,Apparel,Topwear,Shirts,Black,Casual,Wrangler Men Stampede Black Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/20150.jpg,796,zayed,FashionPalace
12630,Men,Apparel,Topwear,Tshirts,Blue,Casual,Probase Men Printed Blue Tshirts,../input/fashion-product-images-dataset/fashion-dataset/images/12630.jpg,958,zayed,FashionPalace
13943,Men,Apparel,Topwear,Shirts,Brown,Casual,United Colors of Benetton Men Solid Brown Shirts,../input/fashion-product-images-dataset/fashion-dataset/images/13943.jpg,633,zayed,FashionPalace
4419,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual,Wrangler Men's Striper Polo Navy Blue T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/4419.jpg,995,zayed,FashionPalace
5152,Women,Apparel,Topwear,Tshirts,Pink,Casual,Wrangler Women Braided Shoulder Mauve T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/5152.jpg,665,zayed,FashionPalace
4622,Women,Apparel,Topwear,Tshirts,Green,Casual,Jealous 21 Women Knit Green T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/4622.jpg,642,zayed,FashionPalace
25619,Women,Accessories,Watches,Watches,White,Casual,Fastrack Women White Casual Watch,../input/fashion-product-images-dataset/fashion-dataset/images/25619.jpg,2019,zayed,FashionPalace
10738,Women,Accessories,Watches,Watches,Pink,Casual,Puma Women Slick Ladies 3HD Pink Pink Watches,../input/fashion-product-images-dataset/fashion-dataset/images/10738.jpg,2797,zayed,FashionPalace
53655,Women,Accessories,Bags,Handbags,Peach,Casual,Kiara Women Peach Handbag,../input/fashion-product-images-dataset/fashion-dataset/images/53655.jpg,1136,zayed,FashionPalace
20195,Men,Apparel,Topwear,Tshirts,Charcoal,Casual,Wrangler Men Polo Charcoal T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/20195.jpg,857,zayed,FashionPalace
11084,Men,Apparel,Topwear,Shirts,Blue,Casual,Scullers Men Check Blue Shirts,../input/fashion-product-images-dataset/fashion-dataset/images/11084.jpg,687,zayed,FashionPalace
16403,Men,Apparel,Topwear,Shirts,Red,Casual,Levis Men Check Red Shirts,../input/fashion-product-images-dataset/fashion-dataset/images/16403.jpg,953,zayed,FashionPalace
8820,Men,Apparel,Topwear,Shirts,White,Casual,Spykar Men Ranger White Full Shirts,../input/fashion-product-images-dataset/fashion-dataset/images/8820.jpg,855,zayed,FashionPalace
24738,Women,Accessories,Bags,Handbags,Beige,Casual,Murcia Women Leatherite Beige Bag,../input/fashion-product-images-dataset/fashion-dataset/images/24738.jpg,825,zayed,FashionPalace
30078,Men,Accessories,Watches,Watches,Black,Casual,Ed Hardy Men Black Dial Watch,../input/fashion-product-images-dataset/fashion-dataset/images/30078.jpg,1827,zayed,FashionPalace
31161,Boys,Apparel,Topwear,Blazers,Navy Blue,Casual,Gini and Jony Boys Printed Navy Blue Blazer,../input/fashion-product-images-dataset/fashion-dataset/images/31161.jpg,843,October,FashionPalace
33060,Men,Apparel,Topwear,Shirts,Green,Casual,U.S. Polo Assn. Denim Co. Men Green & Blue Check Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/33060.jpg,914,zayed,FashionPalace
15132,Men,Apparel,Bottomwear,Trousers,Black,Casual,Arrow  Men Solid Black Trousers,../input/fashion-product-images-dataset/fashion-dataset/images/15132.jpg,587,zayed,FashionPalace
8156,Men,Apparel,Topwear,Shirts,Blue,Casual,Highlander Men Blue Checked Haig Slim Fit Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/8156.jpg,595,zayed,FashionPalace
29951,Men,Accessories,Watches,Watches,Black,Casual,Police Men Black Dial Chronograph Watch PL13092JSB-02A,../input/fashion-product-images-dataset/fashion-dataset/images/29951.jpg,3118,zayed,FashionPalace
23033,Men,Apparel,Topwear,Shirts,Pink,Formal,Arrow Men Pink Striped Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/23033.jpg,821,zayed,FashionPalace
24818,Men,Apparel,Topwear,Tshirts,Blue,Casual,Basics Men Pack of 3 T-shirts,../input/fashion-product-images-dataset/fashion-dataset/images/24818.jpg,598,zayed,FashionPalace
16320,Men,Apparel,Topwear,Tshirts,Green,Casual,Peter England Men Printed Green TShirt,../input/fashion-product-images-dataset/fashion-dataset/images/16320.jpg,574,zayed,FashionPalace
33067,Men,Apparel,Topwear,Shirts,Green,Casual,U.S. Polo Assn. Denim Co. Men Check Green Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/33067.jpg,928,zayed,FashionPalace
22327,Men,Apparel,Topwear,Tshirts,Orange,Casual,John Players Men Stripes Orange Polo T-Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/22327.jpg,684,zayed,FashionPalace
47927,Women,Accessories,Bags,Handbags,Peach,Casual,Murcia Women Peach Handbag,../input/fashion-product-images-dataset/fashion-dataset/images/47927.jpg,1063,zayed,FashionPalace
45228,Men,Accessories,Watches,Watches,Black,Casual,CASIO YOUTH Men Black Small Dial Digital Watch AD142,../input/fashion-product-images-dataset/fashion-dataset/images/45228.jpg,3157,zayed,FashionPalace
45025,Women,Accessories,Watches,Watches,Silver,Casual,Maxima Women Silver Dial Pearl Strap Watch,../input/fashion-product-images-dataset/fashion-dataset/images/45025.jpg,1889,zayed,FashionPalace
29967,Men,Accessories,Eyewear,Sunglasses,Copper,Casual,Cat Men Copper Sunglasses,../input/fashion-product-images-dataset/fashion-dataset/images/29967.jpg,2008,zayed,FashionPalace
52066,Men,Apparel,Topwear,Tshirts,Blue,Casual,Myntra Men Blue T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/52066.jpg,577,zayed,FashionPalace
46495,Men,Accessories,Watches,Watches,White,Casual,Timex Men White Dial Chronograph Watch,../input/fashion-product-images-dataset/fashion-dataset/images/46495.jpg,1913,zayed,FashionPalace
9628,Men,Apparel,Topwear,Shirts,Blue,Casual,Indigo Nation Men Plain Shirt Blue Shirts,../input/fashion-product-images-dataset/fashion-dataset/images/9628.jpg,883,zayed,FashionPalace
36742,Women,Apparel,Bottomwear,Jeans,Blue,Casual,Spykar Women Aza Blue Jeans,../input/fashion-product-images-dataset/fashion-dataset/images/36742.jpg,559,zayed,FashionPalace
26140,Men,Apparel,Bottomwear,Trousers,Black,Formal,John Miller Men Striped Black Trousers,../input/fashion-product-images-dataset/fashion-dataset/images/26140.jpg,825,zayed,FashionPalace
54938,Women,Apparel,Topwear,Tshirts,Sea Green,Casual,Do u speak green Women Sea green T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/54938.jpg,717,zayed,FashionPalace
21701,Women,Accessories,Watches,Watches,White,Casual,Fossil Women White Dial Watch ES2998,../input/fashion-product-images-dataset/fashion-dataset/images/21701.jpg,2070,zayed,FashionPalace
29795,Men,Apparel,Topwear,Shirts,Olive,Casual,Basics Men Olive Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/29795.jpg,533,zayed,FashionPalace
43178,Men,Accessories,Watches,Watches,Silver,Casual,Fastrack Men Silver Dial Watch,../input/fashion-product-images-dataset/fashion-dataset/images/43178.jpg,2163,zayed,FashionPalace
53114,Men,Apparel,Topwear,Tshirts,Grey,Casual,Myntra Men Grey T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/53114.jpg,940,zayed,FashionPalace
9449,Men,Apparel,Topwear,Shirts,Purple,Formal,John Miller Men white stripe Blue Shirts,../input/fashion-product-images-dataset/fashion-dataset/images/9449.jpg,990,zayed,FashionPalace
23263,Men,Accessories,Watches,Watches,Black,Casual,Maxima Men Black Dial Watch,../input/fashion-product-images-dataset/fashion-dataset/images/23263.jpg,3049,zayed,FashionPalace
29759,Men,Accessories,Watches,Watches,Black,Casual,Fossil Men Black Dial Chronograph Watch CH2801,../input/fashion-product-images-dataset/fashion-dataset/images/29759.jpg,1813,zayed,FashionPalace
24610,Men,Apparel,Topwear,Shirts,White,Casual,Spykar Men White Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/24610.jpg,677,zayed,FashionPalace
30014,Men,Accessories,Watches,Watches,Off White,Casual,Kenneth Cole Men White Dial Watch,../input/fashion-product-images-dataset/fashion-dataset/images/30014.jpg,2586,zayed,FashionPalace
47374,Women,Accessories,Bags,Handbags,Purple,Casual,Baggit Women Purple Handbag,../input/fashion-product-images-dataset/fashion-dataset/images/47374.jpg,990,zayed,FashionPalace
53122,Women,Apparel,Topwear,Tshirts,Grey,Casual,Myntra Women Grey T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/53122.jpg,630,zayed,FashionPalace
43176,Men,Accessories,Watches,Watches,Black,Casual,Fastrack Men Black Dial Watch,../input/fashion-product-images-dataset/fashion-dataset/images/43176.jpg,2502,zayed,FashionPalace
52652,Women,Accessories,Bags,Handbags,Pink,Casual,Mod-acc Women Pink Handbag,../input/fashion-product-images-dataset/fashion-dataset/images/52652.jpg,1106,zayed,FashionPalace
27057,Women,Accessories,Bags,Handbags,White,Casual,Yelloe Women Class and Elegance Redefined White Handbag,../input/fashion-product-images-dataset/fashion-dataset/images/27057.jpg,785,zayed,FashionPalace
10874,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual,Wrangler Men Wrangler Station Navy Blue T-Shirts,../input/fashion-product-images-dataset/fashion-dataset/images/10874.jpg,642,zayed,FashionPalace
9818,Women,Apparel,Topwear,Tshirts,Grey,Casual,Little Miss Women Printed Dark Grey T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/9818.jpg,530,zayed,FashionPalace
19793,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual,U.S. Polo Assn. Men Striped Navy Blue Tshirt,../input/fashion-product-images-dataset/fashion-dataset/images/19793.jpg,836,zayed,FashionPalace
15962,Men,Apparel,Topwear,Jackets,Khaki,Casual,Turtle Solid Men Khaki Jacket,../input/fashion-product-images-dataset/fashion-dataset/images/15962.jpg,1000,zayed,FashionPalace
45272,Men,Accessories,Watches,Watches,Black,Casual,CASIO Men Black Digital Watch I071,../input/fashion-product-images-dataset/fashion-dataset/images/45272.jpg,2197,zayed,FashionPalace
51672,Men,Accessories,Eyewear,Sunglasses,Silver,Casual,Louis Philippe Men Maroon Sunglasses,../input/fashion-product-images-dataset/fashion-dataset/images/51672.jpg,2316,zayed,FashionPalace
14888,Women,Accessories,Bags,Handbags,Coffee Brown,Casual,United Colors of Benetton Women Solid Coffee Brown Handbags,../input/fashion-product-images-dataset/fashion-dataset/images/14888.jpg,1042,zayed,FashionPalace
30013,Men,Accessories,Watches,Watches,Black,Casual,Kenneth Cole Men Black Dial Chronograph Watch,../input/fashion-product-images-dataset/fashion-dataset/images/30013.jpg,1718,zayed,FashionPalace
59443,Men,Apparel,Topwear,Shirts,White,Formal,Arrow Men Striped Beige Slim Fit Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/59443.jpg,823,zayed,FashionPalace
26788,Men,Apparel,Topwear,Shirts,Brown,Formal,Arrow Men Brown Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/26788.jpg,913,zayed,FashionPalace
22787,Men,Apparel,Bottomwear,Jeans,Blue,Casual,Deni Yo Men Washed Blue Jeans,../input/fashion-product-images-dataset/fashion-dataset/images/22787.jpg,901,zayed,FashionPalace
17460,Men,Accessories,Watches,Watches,Black,Casual,CASIO G-Shock Men Black Analogue-Digital Watch GA-110GB-1ADR G339,../input/fashion-product-images-dataset/fashion-dataset/images/17460.jpg,2531,zayed,FashionPalace
5010,Men,Apparel,Topwear,Tshirts,Black,Casual,Inkfruit Men's Egg Hard Black T-Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/5010.jpg,770,zayed,FashionPalace
19152,Men,Apparel,Topwear,Tshirts,Grey,Casual,United Colors of Benetton Men Grey T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/19152.jpg,605,zayed,FashionPalace
29501,Women,Accessories,Watches,Watches,White,Casual,Giordano Women White Dial Watch,../input/fashion-product-images-dataset/fashion-dataset/images/29501.jpg,3038,zayed,FashionPalace
4303,Unisex,Apparel,Topwear,Tshirts,Green,Casual,Tantra Kid's Unisex Pastime Green Kidswear,../input/fashion-product-images-dataset/fashion-dataset/images/4303.jpg,980,zayed,FashionPalace
5487,Men,Apparel,Topwear,Tshirts,Grey,Casual,Mr.Men Men's Busy Doing Nothing Charcoal T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/5487.jpg,686,zayed,FashionPalace
8398,Men,Apparel,Topwear,Tshirts,White,Sports,ADIDAS Men Adna Ss Tee White T-Shirts,../input/fashion-product-images-dataset/fashion-dataset/images/8398.jpg,749,zayed,FashionPalace
30077,Women,Accessories,Watches,Watches,White,Casual,Ed Hardy Women White Dial Watch,../input/fashion-product-images-dataset/fashion-dataset/images/30077.jpg,2295,zayed,FashionPalace
10821,Men,Apparel,Topwear,Shirts,Blue,Casual,Wrangler Men Parma Reversible Blue Shirts,../input/fashion-product-images-dataset/fashion-dataset/images/10821.jpg,601,zayed,FashionPalace
26329,Women,Accessories,Watches,Watches,White,Casual,DKNY Women White Dial Watch NY4519,../input/fashion-product-images-dataset/fashion-dataset/images/26329.jpg,2584,zayed,FashionPalace
6496,Men,Apparel,Topwear,Tshirts,Black,Casual,ADIDAS Men's Mesh Black T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/6496.jpg,936,zayed,FashionPalace
33254,Boys,Apparel,Topwear,Tshirts,Red,Casual,Gini and Jony Boys Red T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/33254.jpg,691,zayed,FashionPalace
22570,Men,Apparel,Topwear,Shirts,Blue,Casual,Highlander Men Blue Check Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/22570.jpg,903,zayed,FashionPalace
2694,Boys,Apparel,Topwear,Shirts,Red,Casual,Disney Kids Boy's Red Twofur Layered Kidswear,../input/fashion-product-images-dataset/fashion-dataset/images/2694.jpg,688,zayed,FashionPalace
4751,Men,Apparel,Topwear,Tshirts,Navy Blue,Sports,ADIDAS Men's Navy Blue Polo T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/4751.jpg,976,zayed,FashionPalace
37600,Boys,Apparel,Topwear,Tshirts,Red,Casual,Madagascar3 Boys Red Printed T-Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/37600.jpg,813,zayed,FashionPalace
12329,Men,Apparel,Topwear,Shirts,Navy Blue,Formal,Genesis Men Check Navy Blue Shirts,../input/fashion-product-images-dataset/fashion-dataset/images/12329.jpg,771,zayed,FashionPalace
28416,Men,Accessories,Eyewear,Sunglasses,Metallic,Casual,Idee Men Metallic Sunglasses,../input/fashion-product-images-dataset/fashion-dataset/images/28416.jpg,2384,zayed,FashionPalace
10025,Women,Apparel,Topwear,Tshirts,Pink,Sports,Nike Women As Element Ja Pink T-Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/10025.jpg,976,zayed,FashionPalace
45015,Men,Accessories,Watches,Watches,Grey,Casual,Maxima Men Attivo Digital Watch,../input/fashion-product-images-dataset/fashion-dataset/images/45015.jpg,2973,zayed,FashionPalace
40103,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual,ADIDAS Men Navy Blue T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/40103.jpg,513,zayed,FashionPalace
6233,Women,Apparel,Topwear,Tshirts,Green,Casual,UCB Women's Basic Neck Green T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/6233.jpg,775,zayed,FashionPalace
58934,Men,Accessories,Watches,Watches,Black,Casual,Tommy Hilfiger Men Black Dial Watch TH1790770-D,../input/fashion-product-images-dataset/fashion-dataset/images/58934.jpg,1751,zayed,FashionPalace
45273,Men,Accessories,Watches,Watches,Blue,Casual,Casio YOUTH Men Blue Digital Watch I072 W-753-2AVDF,../input/fashion-product-images-dataset/fashion-dataset/images/45273.jpg,2324,zayed,FashionPalace
52654,Women,Accessories,Bags,Handbags,Beige,Casual,Mod'acc Women Beige Handbag,../input/fashion-product-images-dataset/fashion-dataset/images/52654.jpg,798,zayed,FashionPalace
34446,Women,Apparel,Topwear,Tshirts,Peach,Casual,Myntra Women Young Peach T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/34446.jpg,984,zayed,FashionPalace
8594,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual,Scullers Men Navy Blue Polo T-Shirts,../input/fashion-product-images-dataset/fashion-dataset/images/8594.jpg,679,zayed,FashionPalace
22944,Unisex,Accessories,Watches,Watches,Black,Casual,Fastrack Unisex Black Casual Watch,../input/fashion-product-images-dataset/fashion-dataset/images/22944.jpg,2767,zayed,FashionPalace
41620,Men,Apparel,Topwear,Shirts,Navy Blue,Casual,Basics Men Navy Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/41620.jpg,768,zayed,FashionPalace
10244,Women,Accessories,Bags,Handbags,Beige,Casual,Murcia Women Emma Beige Handbags,../input/fashion-product-images-dataset/fashion-dataset/images/10244.jpg,718,zayed,FashionPalace
53123,Women,Apparel,Topwear,Tshirts,Black,Casual,Myntra Women Black T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/53123.jpg,741,zayed,FashionPalace
19766,Unisex,Accessories,Watches,Watches,Pink,Casual,Ice Unisex Sili Pink Watch,../input/fashion-product-images-dataset/fashion-dataset/images/19766.jpg,1704,zayed,FashionPalace
21990,Women,Accessories,Bags,Handbags,Black,Casual,Murcia Women Black Casual Handbag,../input/fashion-product-images-dataset/fashion-dataset/images/21990.jpg,757,zayed,FashionPalace
35900,Women,Accessories,Bags,Handbags,Green,Casual,Peperone Women Green Handbag,../input/fashion-product-images-dataset/fashion-dataset/images/35900.jpg,911,zayed,FashionPalace
31105,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Gini and Jony Boys Pack of 2 T-shirts,../input/fashion-product-images-dataset/fashion-dataset/images/31105.jpg,589,zayed,FashionPalace
2292,Women,Apparel,Topwear,Tshirts,Black,Sports,Nike Women Accuracy Black T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/2292.jpg,630,zayed,FashionPalace
31595,Men,Apparel,Topwear,Tshirts,Black,Casual,Mark Taylor Men Printed Black T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/31595.jpg,712,zayed,FashionPalace
25195,Women,Accessories,Bags,Handbags,Beige,Casual,Lino Perros Women Leatherette Beige Handbag,../input/fashion-product-images-dataset/fashion-dataset/images/25195.jpg,1026,zayed,FashionPalace
3985,Men,Apparel,Topwear,Tshirts,Blue,Casual,Mr.Men Men's Strong Blue T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/3985.jpg,713,zayed,FashionPalace
5840,Men,Apparel,Topwear,Tshirts,Red,Sports,Puma Men's Motorsport Better Red T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/5840.jpg,520,zayed,FashionPalace
19334,Men,Apparel,Topwear,Jackets,Maroon,Casual,United Colors of Benetton Men Check Maroon Jacket,../input/fashion-product-images-dataset/fashion-dataset/images/19334.jpg,928,zayed,FashionPalace
7941,Men,Apparel,Topwear,Tshirts,Grey,Sports,Puma Men's Graphic Optic Grey T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/7941.jpg,704,zayed,FashionPalace
59410,Women,Apparel,Topwear,Tshirts,White,Casual,Tokyo Talkies Women Multi Coloured T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/59410.jpg,871,zayed,FashionPalace
24272,Men,Apparel,Topwear,Tshirts,Grey,Casual,Quiksilver Men Grey Striped T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/24272.jpg,630,zayed,FashionPalace
23291,Women,Accessories,Watches,Watches,Steel,Casual,Maxima Steel Women White Watch,../input/fashion-product-images-dataset/fashion-dataset/images/23291.jpg,2821,zayed,FashionPalace
7145,Women,Apparel,Topwear,Shirts,Navy Blue,Casual,Scullers For Her Women Light Work Navy Blue Shirts,../input/fashion-product-images-dataset/fashion-dataset/images/7145.jpg,998,zayed,FashionPalace
11996,Men,Apparel,Topwear,Tshirts,Red,Casual,Classic Polo Men Stripes Red Tshirts,../input/fashion-product-images-dataset/fashion-dataset/images/11996.jpg,525,zayed,FashionPalace
8556,Men,Apparel,Topwear,Tshirts,Orange,Casual,Probase Men Speed Ski the Best performer Orange Tshirts,../input/fashion-product-images-dataset/fashion-dataset/images/8556.jpg,904,zayed,FashionPalace
49860,Unisex,Accessories,Watches,Watches,Purple,Casual,Q&Q Kids Unisex Purple Digital Watch,../input/fashion-product-images-dataset/fashion-dataset/images/49860.jpg,1777,zayed,FashionPalace
38490,Boys,Apparel,Topwear,Tshirts,White,Casual,Gini and Jony Boys Pack Of Two White T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/38490.jpg,741,zayed,FashionPalace
30299,Men,Apparel,Topwear,Tshirts,Off White,Casual,Myntra Men Urban Games Off White T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/30299.jpg,940,zayed,FashionPalace
19713,Men,Apparel,Topwear,Shirts,Navy Blue,Casual,United Colors of Benetton Men Navy Blue Check Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/19713.jpg,649,zayed,FashionPalace
59453,Men,Apparel,Topwear,Shirts,Purple,Casual,Arrow New York Men Purple Slim Fit Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/59453.jpg,714,zayed,FashionPalace
6020,Men,Apparel,Topwear,Tshirts,Red,Casual,UCB Men's Roundneck With Sail Racing Print Red T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/6020.jpg,859,zayed,FashionPalace
3760,Men,Apparel,Topwear,Tshirts,Black,Casual,Status Quo Men's Harbour Island Black T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/3760.jpg,508,zayed,FashionPalace
3794,Men,Apparel,Topwear,Tshirts,Blue,Casual,Basics Men Blue & White Striped Polo T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/3794.jpg,864,zayed,FashionPalace
3332,Boys,Apparel,Topwear,Tshirts,Red,Sports,RCB Boys Fangear Tee,../input/fashion-product-images-dataset/fashion-dataset/images/3332.jpg,842,zayed,FashionPalace
45002,Men,Accessories,Watches,Watches,Black,Sports,Maxima Men Attivo Digital Watch,../input/fashion-product-images-dataset/fashion-dataset/images/45002.jpg,2512,zayed,FashionPalace
20237,Women,Apparel,Topwear,Tshirts,Blue,Casual,Wrangler Women Printed Blue T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/20237.jpg,885,zayed,FashionPalace
33415,Women,Accessories,Bags,Handbags,Purple,Casual,Baggit Women Quick Jhuti Purple Handbag,../input/fashion-product-images-dataset/fashion-dataset/images/33415.jpg,876,zayed,FashionPalace
45005,Men,Accessories,Watches,Watches,Black,Casual,Maxima Men Scuba Digital Watch,../input/fashion-product-images-dataset/fashion-dataset/images/45005.jpg,2556,zayed,FashionPalace
8140,Women,Accessories,Watches,Watches,Black,Casual,Fastrack Women Freestyle Sports Black Watch,../input/fashion-product-images-dataset/fashion-dataset/images/8140.jpg,3007,zayed,FashionPalace
12194,Men,Apparel,Topwear,Tshirts,Blue,Casual,Basics Men Blue Striped Polo T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/12194.jpg,506,zayed,FashionPalace
29913,Women,Accessories,Watches,Watches,Black,Casual,Police Women Black Dial Chronograph Watch PL12207MSTB-02M,../input/fashion-product-images-dataset/fashion-dataset/images/29913.jpg,2487,zayed,FashionPalace
30002,Women,Accessories,Watches,Watches,Gold,Casual,Aspen Women White Dial Watch,../input/fashion-product-images-dataset/fashion-dataset/images/30002.jpg,3056,zayed,FashionPalace
21342,Men,Accessories,Eyewear,Sunglasses,Silver,Casual,Pal Zileri Men Casual Metalic Frame Sunglasses,../input/fashion-product-images-dataset/fashion-dataset/images/21342.jpg,2040,zayed,FashionPalace
56674,Men,Accessories,Watches,Watches,White,Casual,Maxima Men White Dial Chronograph Watch,../input/fashion-product-images-dataset/fashion-dataset/images/56674.jpg,2323,zayed,FashionPalace
38439,Women,Accessories,Bags,Handbags,Purple,Casual,Baggit Women Purple Highway Taj Handbag,../input/fashion-product-images-dataset/fashion-dataset/images/38439.jpg,1014,zayed,FashionPalace
58174,Women,Accessories,Bags,Handbags,White,Casual,Rocky S Women White Handbag,../input/fashion-product-images-dataset/fashion-dataset/images/58174.jpg,1019,zayed,FashionPalace
24061,Men,Apparel,Topwear,Tshirts,Brown,Casual,Locomotive Men Light Brown Striped T-shirt,../input/fashion-product-images-dataset/fashion-dataset/images/24061.jpg,550,zayed,FashionPalace
26352,Women,Accessories,Watches,Watches,White,Casual,DKNY Women White Dial Watch NY8473,../input/fashion-product-images-dataset/fashion-dataset/images/26352.jpg,1854,zayed,FashionPalace
25523,Women,Apparel,Topwear,Shirts,Pink,Casual,Wrangler Women Cory Pink Shirt,../input/fashion-product-images-dataset/fashion-dataset/images/25523.jpg,705,zayed,FashionPalace
